Timestamp,Price,RSI,MACD,Stochastic_K,Trend,Signal
2024-11-28 08:08:25,"96,290.00",46.08,47.5199,41.85,Bullish,🟡 HOLD
2024-11-28 08:08:25,"96,287.50",45.91,47.3205,41.15,Bullish,🟡 HOLD
2024-11-28 08:08:27,"96,287.60",45.92,47.3285,41.18,Bullish,🟡 HOLD
2024-11-28 08:08:28,"96,287.60",45.92,47.3285,41.18,Bullish,🟡 HOLD
2024-11-28 08:08:29,"96,292.10",46.22,47.6875,42.44,Bullish,🟡 HOLD
2024-11-28 08:08:30,"96,287.60",45.92,47.3285,41.18,Bullish,🟡 HOLD
2024-11-28 08:08:32,"96,285.40",45.77,47.153,40.56,Bullish,🟡 HOLD
2024-11-28 08:08:32,"96,285.40",45.77,47.153,40.56,Bullish,🟡 HOLD
2024-11-28 08:08:34,"96,285.40",45.77,47.153,40.56,Bullish,🟡 HOLD
2024-11-28 08:08:34,"96,285.50",45.78,47.161,40.59,Bullish,🟡 HOLD
2024-11-28 08:08:36,"96,296.70",46.53,48.0544,43.74,Bullish,🟡 HOLD
2024-11-28 08:08:36,"96,296.70",46.53,48.0544,43.74,Bullish,🟡 HOLD
2024-11-28 08:08:38,"96,296.60",46.53,48.0464,43.71,Bullish,🟡 HOLD
2024-11-28 08:08:38,"96,296.70",46.53,48.0544,43.74,Bullish,🟡 HOLD
2024-11-28 08:08:40,"96,296.70",46.53,48.0544,43.74,Bullish,🟡 HOLD
2024-11-28 08:08:40,"96,296.70",46.53,48.0544,43.74,Bullish,🟡 HOLD
2024-11-28 08:08:42,"96,296.70",46.53,48.0544,43.74,Bullish,🟡 HOLD
2024-11-28 08:08:43,"96,296.70",46.53,48.0544,43.74,Bullish,🟡 HOLD
2024-11-28 08:08:44,"96,296.70",46.53,48.0544,43.74,Bullish,🟡 HOLD
2024-11-28 08:08:45,"96,296.70",46.53,48.0544,43.74,Bullish,🟡 HOLD
2024-11-28 08:08:47,"96,296.60",46.53,48.0464,43.71,Bullish,🟡 HOLD
2024-11-28 08:08:47,"96,296.70",46.53,48.0544,43.74,Bullish,🟡 HOLD
2024-11-28 08:08:49,"96,296.60",46.53,48.0464,43.71,Bullish,🟡 HOLD
2024-11-28 08:08:49,"96,292.00",46.22,47.6795,42.42,Bullish,🟡 HOLD
2024-11-28 08:08:51,"96,292.00",46.22,47.6795,42.42,Bullish,🟡 HOLD
2024-11-28 08:08:51,"96,292.00",46.22,47.6795,42.42,Bullish,🟡 HOLD
2024-11-28 08:08:53,"96,292.00",46.22,47.6795,42.42,Bullish,🟡 HOLD
2024-11-28 08:08:53,"96,292.00",46.22,47.6795,42.42,Bullish,🟡 HOLD
2024-11-28 08:08:55,"96,292.00",46.22,47.6795,42.42,Bullish,🟡 HOLD
2024-11-28 08:08:55,"96,292.00",46.22,47.6795,42.42,Bullish,🟡 HOLD
2024-11-28 08:08:57,"96,292.10",46.22,47.6875,42.44,Bullish,🟡 HOLD
2024-11-28 08:08:58,"96,292.10",46.22,47.6875,42.44,Bullish,🟡 HOLD
